source,auteur,date,phrase,aspect,sentiment,flag,gravite,prob_negative,prob_positive,prob_neutral
page_SIB,Sebastien Zokou,2024-11-28,sib est ce que ce programme de pret de noel concerne les clients qui ont deja un pret en cours,service client,neutre,Neutre,Aucune,0.0088,0.0269,0.9643
page_SIB,Sebastien Zokou,2024-11-28,sib est ce que ce programme de pret de noel concerne les clients qui ont deja un pret en cours,prêt,neutre,Neutre,Aucune,0.0088,0.0269,0.9643
page_SIB,Kouadio Moise Kouman,2024-11-28,vs n arrivez pas a payer notre bail c est pret vs allez,prêt,negatif,Très positif,Aucune,0.0555,0.9189,0.0255
page_SIB,Camille Enoh,2024-12-26,quand allez vous payer les salaires de decembre,virement,negatif,Neutre,Aucune,0.0122,0.0191,0.9688
page_SIB,N'dri Armel,2024-11-28,je veux mon salaire d abord,virement,neutre,Neutre,Aucune,0.0147,0.022,0.9633
page_SIB,Francklin Koffi,2024-11-21,toujours les derniers a faire les virements,virement,negatif,Très négatif,Très critique,0.9676,0.0087,0.0236
page_SIB,Daouda Jacob Baguel,2024-11-21,faites vite les virements svp on souffre trop avec vous le mois dernier c est jusqu au 30 qu on a recu notre salaire pardonnez essayer de revoir,virement,negatif,Très négatif,Très critique,1.0,0.0,0.0
page_SIB,Charly Charles,2024-11-21,a cette date vous aviez affiche le publicite du pret noel mais cette annee c est djinzin vous avez augmente le taux d interet,prêt,positif,Très négatif,Très critique,0.8408,0.0323,0.1269
page_SIB,Karim Meite,2024-11-21,revoyez votre produit oxygene et mettez sib sur l application orange,application,neutre,Très négatif,Très critique,1.0,0.0,0.0
page_SIB,Miles Boli,2024-11-14,debloquer nos prets scolaires qui durent depuis deja plus de deux mois,prêt,neutre,Légèrement positif,Aucune,0.0081,0.5161,0.4758
page_SIB,Koko Kouassi Celestin,2024-11-14,nos gestionnaires,gestionnaire,neutre,Négatif,Critique,0.6013,0.0739,0.3247
page_SIB,Oliver N'zi,2024-11-14,pour obtenir un pret aupres de vous c est trop complique pourtant nous ne sommes pas dans dans des structures informelles quelqu un qui a deja prit un pret pendant qu il est toujours dans la meme entreprise pour en avoir un autre pret c est tout un karate si vous doutez de nous laissez nous aller dans d autres banques,prêt,negatif,Très négatif,Très critique,1.0,0.0,0.0
page_SIB,Nabil YaAcouba,2024-11-14,je suis alle signaler le cas a mon agence a sassandra sans suite favorable a plusieurs reprises aussi j ai ecrit a votre adresse mail mais toujours le probleme perdure cette histoire me saoule maintenant je vais devoir quitter la sib la,agence,negatif,Très négatif,Très critique,0.9758,0.0107,0.0134
page_SIB,Sebastien Zokou,2024-11-14,moi je ne veux plus souffrir si une banque ne fait plus mon affaire parce que pour le moment je ne vis que de mon salaire donc tranquille je demande a aller ailleurs,virement,negatif,Très négatif,Très critique,0.9478,0.0387,0.0135
page_SIB,Stephane Yao,2024-11-21,j ai oublie le code de ma carte magnetique,carte,negatif,Très négatif,Très critique,0.9668,0.0095,0.0237
page_SIB,Vincent Kouadio Kouadio,2024-12-05,je n ai jamais eu de probleme particulier avec la sib seulement que les fins de mois vous nous stressez avec le virement des fonctionnaires qui passe toujours le dernier jour et le guichet automatique ne marche pas en ce moment la c est triste,guichet,negatif,Très négatif,Très critique,1.0,0.0,0.0
page_SIB,Vincent Kouadio Kouadio,2024-12-05,je n ai jamais eu de probleme particulier avec la sib seulement que les fins de mois vous nous stressez avec le virement des fonctionnaires qui passe toujours le dernier jour et le guichet automatique ne marche pas en ce moment la c est triste,virement,negatif,Très négatif,Très critique,1.0,0.0,0.0
page_SIB,Bénédiction Lisette,2024-11-21,vos virements dure,virement,neutre,Très négatif,Très critique,0.959,0.0106,0.0305
page_SIB,Sylvain Didier Yobouet,2024-11-21,une dolience possible d avoir un guichet automatique sib ici a l aeroport fhb pour nous faciliter svp,guichet,positif,Très négatif,Très critique,0.9757,0.0123,0.0121
page_SIB,Gerro Ahoussi,2024-11-14,dites a vos gestionnaires de decrocher les appels des clients c,service client,positif,Très négatif,Très critique,0.9764,0.0118,0.0119
page_SIB,Gerro Ahoussi,2024-11-14,dites a vos gestionnaires de decrocher les appels des clients c,gestionnaire,positif,Très négatif,Très critique,0.9764,0.0118,0.0119
page_SIB,Kacou Mika,2024-11-14,a quand les pret noel,prêt,neutre,Neutre,Aucune,0.009,0.0243,0.9667
page_SIB,Guy Hermann Taha,2024-11-21,moi ma critique c est le fait de ne pas decrocher les appels cependant j aimerais ici saluer mr kouakou il etait chef d agence a man et mr mian conseiller clientele a sib agnibilekrou qui sont tres accueillants merci pour votre professionnalisme,agence,negatif,Négatif,Critique,0.751,0.2303,0.0187
page_SIB,Guy Hermann Taha,2024-11-21,moi ma critique c est le fait de ne pas decrocher les appels cependant j aimerais ici saluer mr kouakou il etait chef d agence a man et mr mian conseiller clientele a sib agnibilekrou qui sont tres accueillants merci pour votre professionnalisme,service client,negatif,Négatif,Critique,0.751,0.2303,0.0187
page_SIB,Guy Hermann Taha,2024-11-21,moi ma critique c est le fait de ne pas decrocher les appels cependant j aimerais ici saluer mr kouakou il etait chef d agence a man et mr mian conseiller clientele a sib agnibilekrou qui sont tres accueillants merci pour votre professionnalisme,gestionnaire,negatif,Négatif,Critique,0.751,0.2303,0.0187
page_SIB,Antoine Sipilou,2024-11-28,sib man un seul guichet automatique qui est allergique au virement il tombe en panne des que c est fait,guichet,negatif,Très négatif,Très critique,0.9759,0.0105,0.0137
page_SIB,Antoine Sipilou,2024-11-28,sib man un seul guichet automatique qui est allergique au virement il tombe en panne des que c est fait,virement,negatif,Très négatif,Très critique,0.9759,0.0105,0.0137
page_SIB,Yves Seri,2024-12-05,svp expliquez nous ce matin ce soucis avec les cartes magnifiques,carte,negatif,Très négatif,Très critique,0.9746,0.0139,0.0116
page_SIB,Abel Brice Atse,2024-11-28,felicitations et infiniment merci a mon gestionnaire de la sib cocody,gestionnaire,positif,Très positif,Aucune,0.0156,0.9704,0.014
page_SIB,Ulrich Kesley Akoko,2024-11-21,je redemande ma carte encore numero de ma gestionnaires ne passe pas j ai compris,carte,negatif,Très négatif,Très critique,0.8393,0.0126,0.1481
page_SIB,Ulrich Kesley Akoko,2024-11-21,je redemande ma carte encore numero de ma gestionnaires ne passe pas j ai compris,gestionnaire,negatif,Très négatif,Très critique,0.8393,0.0126,0.1481
page_SIB,Mathias Youl,2024-11-28,les virements ne passent pas vite,virement,negatif,Négatif,Critique,0.7887,0.0145,0.1968
page_SIB,Karim Meite,2024-11-21,mettez vous sur l application orange,application,neutre,Neutre,Aucune,0.0066,0.0411,0.9523
page_SIB,Eric Arsène Yao,2024-11-07,on dit de suivre les autres banques en faisant le virement,virement,neutre,Très positif,Aucune,0.0132,0.9682,0.0186
page_SIB,Parfait Kouadio,2024-11-07,revoyez vous et prenez vos clients au serieux svp vos guichets sont toujours defaillants a la fin du mois,guichet,negatif,Très négatif,Très critique,1.0,0.0,0.0
page_SIB,Parfait Kouadio,2024-11-07,revoyez vous et prenez vos clients au serieux svp vos guichets sont toujours defaillants a la fin du mois,service client,negatif,Très négatif,Très critique,1.0,0.0,0.0
page_SIB,Miles Boli,2024-11-07,debloquer les prets scolaires qui durent depuis deja plus de deux mois,prêt,neutre,Neutre,Aucune,0.0071,0.0259,0.967
page_SIB,Kacou Mika,2024-11-07,a quand les prets noel,prêt,neutre,Neutre,Aucune,0.008,0.0252,0.9668
page_SIB,Dolgeles Mahan Goueu,2024-11-07,a quand les prets noel,prêt,neutre,Neutre,Aucune,0.0082,0.0898,0.902
page_SIB,Evariste Nda,2024-12-05,aucune innovation dans cette structure faites comme les autres banques sinon vous risquez de perdre beaucoup de clients moi y compris,service client,negatif,Très négatif,Très critique,0.9761,0.0121,0.0118
page_SIB,Aboubakar Kone,2024-11-21,affaire de virement tardif la revoyez c est de ca qu on parle,virement,negatif,Très négatif,Très critique,1.0,0.0,0.0
page_SIB,Bénédiction Lisette,2024-11-28,fait vite les virements svp,virement,positif,Très positif,Aucune,0.012,0.9059,0.0821
page_SIB,Elon Diarrassouba,2024-11-07,il parait que en europe si le client d une banque manque d argent c est un crime,service client,negatif,Très négatif,Très critique,0.9768,0.0111,0.012
page_SIB,Junior Amani,2024-11-07,vous n avez pas honte comment une grande ville comme bouake aucun guichets automatique ne marche vraiment je sais plus quoi dire,guichet,negatif,Très négatif,Très critique,0.9767,0.0114,0.0119
page_SIB,Miles Boli,2024-11-07,donner d abord les prets scolaires vous avez deja pris vos mises en place,prêt,neutre,Neutre,Aucune,0.0064,0.0506,0.943
page_SIB,Kouadio Konan Seraphin,2024-11-07,meme aujourd hui grand lundi rien dans les guichets automatiques c,guichet,negatif,Très négatif,Très critique,0.9768,0.011,0.0122
page_SIB,Blehoue Jonas Tanoe,2024-11-07,merci j espere que vous allez revoir les differents produits et le traitement des dossiers de prets et autres,prêt,positif,Très positif,Aucune,0.0147,0.9702,0.0151
page_SIB,De Franck Glalion,2024-11-07,prochainement faites vite virement,virement,positif,Neutre,Aucune,0.0066,0.0541,0.9393
page_SIB,Vazoumana Diarrassouba,2024-10-31,revoyez vos dates de virement,virement,neutre,Très négatif,Très critique,1.0,0.0,0.0
page_SIB,Roger Martial Abou,2024-10-31,un jour a l ouverture de vos agences vous allez constater que tous vos clients sont partis dans les autres banques toujours la derniere banque a faire les virements trop c est trop,virement,negatif,Très négatif,Très critique,0.9605,0.0089,0.0305
page_SIB,Roger Martial Abou,2024-10-31,un jour a l ouverture de vos agences vous allez constater que tous vos clients sont partis dans les autres banques toujours la derniere banque a faire les virements trop c est trop,service client,negatif,Très négatif,Très critique,0.9605,0.0089,0.0305
page_SIB,Roger Martial Abou,2024-10-31,un jour a l ouverture de vos agences vous allez constater que tous vos clients sont partis dans les autres banques toujours la derniere banque a faire les virements trop c est trop,agence,negatif,Très négatif,Très critique,0.9605,0.0089,0.0305
page_SIB,Zahinab Koné,2024-10-31,est ce que les virements sont faits,virement,neutre,Très positif,Aucune,0.0364,0.8167,0.1468
page_SIB,Claude N'da,2024-10-31,bonjour mr le directeur general de la sib svp nos enfants sont encore dehors a quand les prets scolaires,prêt,negatif,Très négatif,Très critique,0.9686,0.0116,0.0199
page_SIB,Elon Diarrassouba,2024-10-31,longtemps pas recu de virement a cause de probleme de sante esperons que ce soit pour bientot par la grace de dieu,virement,negatif,Légèrement négatif,Modéré,0.3403,0.5696,0.0901
page_SIB,Jaures Alain Ohoussan,2024-10-31,on sait ca soyez speed dans les virements trop de lenteurs a ce niveau,virement,negatif,Très négatif,Très critique,0.9757,0.011,0.0133
page_SIB,Bénédiction Lisette,2024-10-31,les virements ont ete faire,virement,neutre,Neutre,Aucune,0.0114,0.0289,0.9598
page_SIB,Jean Kitas,2024-11-07,le pack essentiel est il une assurance,assurance,neutre,Neutre,Aucune,0.0072,0.0317,0.9611
page_SIB,Titi Le Beni,2024-10-31,ca vraiment nous sommes encore foutu pour nous qui avons pas encore recu nos prets scolaires depuis 1 mois une semaine pourtant le dossier a ete accepte et signe piff franchement,prêt,negatif,Très négatif,Très critique,0.9769,0.0113,0.0118
page_SIB,Yaya Ouattara,2024-10-31,avec cette lenteur je peux plus vous conseiller aux nouveaux fonctionnaires je pense que j ai deja induire certains en erreur vous attendez le dernier jour du mois pour faire les virements,virement,negatif,Très négatif,Très critique,0.9766,0.0108,0.0127
page_SIB,Yaya Ouattara,2024-10-31,avec cette lenteur je peux plus vous conseiller aux nouveaux fonctionnaires je pense que j ai deja induire certains en erreur vous attendez le dernier jour du mois pour faire les virements,gestionnaire,negatif,Très négatif,Très critique,0.9766,0.0108,0.0127
page_SIB,Eric Arsène Yao,2024-10-31,faites virement des gens au lieu de parler gros francais ici la,virement,negatif,Neutre,Aucune,0.1475,0.0129,0.8396
page_SIB,Josée Sédji,2024-10-31,bonjour sib societe ivoirienne de banque svp je suis en attente de mon pret scolaire actuellement je suis debitee sans avoir recu l argent jespere avoir le pret avant la fin de la semaine,prêt,positif,Très négatif,Très critique,0.9754,0.0114,0.0132
page_SIB,Adama Ouattara,2024-10-31,je suis pas client fidele de quelqu un ow deja meme qui connait la procedure pour changer de banque svp,service client,negatif,Neutre,Aucune,0.0199,0.0629,0.9172
page_SIB,Jose Desty Abro,2024-10-31,virement a trop dure hein c est quoi tout ca la meme,virement,negatif,Très négatif,Très critique,0.9756,0.0099,0.0145
page_SIB,Michailov Elsine Ganbitovich,2024-10-31,sib elle elles etaient elles ont reussi a me faire poser les valises dans leurs locaux,agence,positif,Très positif,Aucune,0.0139,0.9697,0.0164
page_SIB,Karaboue Abdoulaye,2024-10-31,notre salaire tout le reste on s en fout djo,virement,negatif,Très négatif,Très critique,0.9204,0.0656,0.014
page_SIB,Karaboue Abdoulaye,2024-10-24,sib societe ivoirienne de banque vous la vous etes de vrais sorciers mais moi je vous attends pour cette fin de mois vous allez entendre qu un client a refuse qu une de vos agences ne ferme tant que son probleme n est pas regle c est votre droit de faire durer les prets comme vous le voulez mais nous aussi notre argent c est notre argent vous avez mis mon compte courant a moins depuis le 2 octobre pour cause de frais de dossier de pret et jusque la je n ai pas obtenu le pret et la fin du mois approche j espere que quand mon virement sera fait ce n est pas dans ca que vous allez couper ces frais si vous allez regulariser mon compte jusqu a ce que vous soyez prets a debloquer les fonds pour le pret faites le des maintenant sinon meme un centime ne sera retire de mon salaire pour quoi que ce soit,prêt,negatif,Très négatif,Très critique,0.974,0.013,0.013
page_SIB,Karaboue Abdoulaye,2024-10-24,sib societe ivoirienne de banque vous la vous etes de vrais sorciers mais moi je vous attends pour cette fin de mois vous allez entendre qu un client a refuse qu une de vos agences ne ferme tant que son probleme n est pas regle c est votre droit de faire durer les prets comme vous le voulez mais nous aussi notre argent c est notre argent vous avez mis mon compte courant a moins depuis le 2 octobre pour cause de frais de dossier de pret et jusque la je n ai pas obtenu le pret et la fin du mois approche j espere que quand mon virement sera fait ce n est pas dans ca que vous allez couper ces frais si vous allez regulariser mon compte jusqu a ce que vous soyez prets a debloquer les fonds pour le pret faites le des maintenant sinon meme un centime ne sera retire de mon salaire pour quoi que ce soit,service client,negatif,Très négatif,Très critique,0.974,0.013,0.013
page_SIB,Karaboue Abdoulaye,2024-10-24,sib societe ivoirienne de banque vous la vous etes de vrais sorciers mais moi je vous attends pour cette fin de mois vous allez entendre qu un client a refuse qu une de vos agences ne ferme tant que son probleme n est pas regle c est votre droit de faire durer les prets comme vous le voulez mais nous aussi notre argent c est notre argent vous avez mis mon compte courant a moins depuis le 2 octobre pour cause de frais de dossier de pret et jusque la je n ai pas obtenu le pret et la fin du mois approche j espere que quand mon virement sera fait ce n est pas dans ca que vous allez couper ces frais si vous allez regulariser mon compte jusqu a ce que vous soyez prets a debloquer les fonds pour le pret faites le des maintenant sinon meme un centime ne sera retire de mon salaire pour quoi que ce soit,agence,negatif,Très négatif,Très critique,0.974,0.013,0.013
page_SIB,Karaboue Abdoulaye,2024-10-24,sib societe ivoirienne de banque vous la vous etes de vrais sorciers mais moi je vous attends pour cette fin de mois vous allez entendre qu un client a refuse qu une de vos agences ne ferme tant que son probleme n est pas regle c est votre droit de faire durer les prets comme vous le voulez mais nous aussi notre argent c est notre argent vous avez mis mon compte courant a moins depuis le 2 octobre pour cause de frais de dossier de pret et jusque la je n ai pas obtenu le pret et la fin du mois approche j espere que quand mon virement sera fait ce n est pas dans ca que vous allez couper ces frais si vous allez regulariser mon compte jusqu a ce que vous soyez prets a debloquer les fonds pour le pret faites le des maintenant sinon meme un centime ne sera retire de mon salaire pour quoi que ce soit,virement,negatif,Très négatif,Très critique,0.974,0.013,0.013
page_SIB,Karaboue Abdoulaye,2024-10-24,sib societe ivoirienne de banque vous la vous etes de vrais sorciers mais moi je vous attends pour cette fin de mois vous allez entendre qu un client a refuse qu une de vos agences ne ferme tant que son probleme n est pas regle c est votre droit de faire durer les prets comme vous le voulez mais nous aussi notre argent c est notre argent vous avez mis mon compte courant a moins depuis le 2 octobre pour cause de frais de dossier de pret et jusque la je n ai pas obtenu le pret et la fin du mois approche j espere que quand mon virement sera fait ce n est pas dans ca que vous allez couper ces frais si vous allez regulariser mon compte jusqu a ce que vous soyez prets a debloquer les fonds pour le pret faites le des maintenant sinon meme un centime ne sera retire de mon salaire pour quoi que ce soit,frais,negatif,Très négatif,Très critique,0.974,0.013,0.013
page_SIB,Jean Paul Ouattara,2024-10-17,moi je dis ho quand n est il de notre pret scolaire presque deux mois maintenant,prêt,negatif,Neutre,Aucune,0.0758,0.0133,0.9109
page_SIB,Bê Silué,2024-10-10,quel est la particularite de la carte essentiel,carte,neutre,Très positif,Aucune,0.0163,0.952,0.0317
page_SIB,Miles Boli,2024-10-17,petit pret scolaire la plus d un mois et toujours pas disponible,prêt,negatif,Négatif,Critique,0.6854,0.0151,0.2995
page_SIB,Eric Arsène Yao,2024-10-03,on attend des gab aussi a l interieur niakara rien comme agence aucun gab sib,guichet,negatif,Neutre,Aucune,0.0417,0.0099,0.9484
page_SIB,Eric Arsène Yao,2024-10-03,on attend des gab aussi a l interieur niakara rien comme agence aucun gab sib,agence,negatif,Neutre,Aucune,0.0417,0.0099,0.9484
page_SIB,Severin Koua,2024-10-03,faya plus d agence vraiment revoyez,agence,negatif,Très négatif,Très critique,1.0,0.0,0.0
page_SIB,Jean Kitas,2024-10-31,bsr sib les virement,virement,neutre,Neutre,Aucune,0.0096,0.0153,0.9751
page_SIB,Caleman Kevin Gbakou,2024-10-03,bonjour moi je pense que vous avez des clients mais pas d agence pour les satisfaire jusqu a present l agence de faya est ferme bingerville pas encore de demarrage des travaux a l interieur pas de banque dans certaines grande ville dans ce cas ou allons nous nous sommes obliges de quitter la sib lorsqu on n est a l interieur du pays,service client,negatif,Très négatif,Très critique,0.9738,0.0097,0.0165
page_SIB,Caleman Kevin Gbakou,2024-10-03,bonjour moi je pense que vous avez des clients mais pas d agence pour les satisfaire jusqu a present l agence de faya est ferme bingerville pas encore de demarrage des travaux a l interieur pas de banque dans certaines grande ville dans ce cas ou allons nous nous sommes obliges de quitter la sib lorsqu on n est a l interieur du pays,agence,negatif,Très négatif,Très critique,0.9738,0.0097,0.0165
page_SIB,Adagra Kassi,2024-10-03,merci pour l information et j attends mon agence de bingerville,agence,positif,Très positif,Aucune,0.0111,0.966,0.023
page_SIB,Steevi Achi,2024-10-10,bonjour j ai fait un retrait ce soir au guichet automatique de cocody carrefours patisserie j ai pas prendre mes sous et j ai eu un message d erreur or il m ont facture,guichet,negatif,Très négatif,Très critique,0.9708,0.0104,0.0188
page_SIB,Steevi Achi,2024-10-10,bonjour j ai fait un retrait ce soir au guichet automatique de cocody carrefours patisserie j ai pas prendre mes sous et j ai eu un message d erreur or il m ont facture,retrait,negatif,Très négatif,Très critique,0.9708,0.0104,0.0188
page_SIB,Zadi Abié Hervé,2024-10-03,bonsoir sib a quand une agence a odienne,agence,neutre,Très positif,Aucune,0.0078,0.9103,0.0819
page_SIB,Severin Koua,2024-10-03,nous sommes obliges d aller faire rang de plusieurs heures devant le guichet de la palmeraie c est vraiment pas jolie avoir,guichet,negatif,Très négatif,Très critique,0.9761,0.0107,0.0131
page_SIB,Dap Sam,2024-10-03,quel est le probleme avec vous concernant les demandes de cartes bancaires ca prend combien d annee une demande de carte bancaire franchement c est mediocre comme note,carte,negatif,Très négatif,Très critique,0.9763,0.0106,0.013
page_SIB,Nadège Kramo,2024-10-10,ma carte bancaire siouplait et puis science pour nous c est djinzin,carte,negatif,Très négatif,Très critique,0.9755,0.0098,0.0147
page_SIB,Levy Cyriack Agoussi,2024-10-03,nous on comprend rien a tout ca soyez juste attentifs aux besoin de vos clients,service client,positif,Très positif,Aucune,0.0157,0.9692,0.0152
page_SIB,Bénédiction De Dieu,2024-10-03,nous avons besoin d une agence sib au niveau d odienne c est tres important,agence,positif,Très positif,Aucune,0.0143,0.9704,0.0153
page_SIB,Serge Alla,2024-10-31,on vous demande simplement de faire les virements des gens toutes les banques font tot les virements mais vous on a l impression que vous voulez gerer l argent de vos clients a leur place,virement,negatif,Très négatif,Très critique,0.851,0.013,0.136
page_SIB,Serge Alla,2024-10-31,on vous demande simplement de faire les virements des gens toutes les banques font tot les virements mais vous on a l impression que vous voulez gerer l argent de vos clients a leur place,service client,negatif,Très négatif,Très critique,0.851,0.013,0.136
page_SIB,Tata Sylla,2024-10-24,normalement vous devriez faire un petit virement a toute les clientes de votre banque en ce mois d octobre,virement,neutre,Neutre,Aucune,0.0096,0.0271,0.9633
page_SIB,Tata Sylla,2024-10-24,normalement vous devriez faire un petit virement a toute les clientes de votre banque en ce mois d octobre,service client,neutre,Neutre,Aucune,0.0096,0.0271,0.9633
page_SIB,Godo Henri,2024-10-03,c est toujours a la fin du mois que vous n avez plus de reseau dans les guichets pour obliger vos clients a passer a la caisse,guichet,negatif,Très négatif,Très critique,0.9724,0.0094,0.0182
page_SIB,Godo Henri,2024-10-03,c est toujours a la fin du mois que vous n avez plus de reseau dans les guichets pour obliger vos clients a passer a la caisse,service client,negatif,Très négatif,Très critique,0.9724,0.0094,0.0182
page_SIB,Godo Henri,2024-10-03,c est toujours a la fin du mois que vous n avez plus de reseau dans les guichets pour obliger vos clients a passer a la caisse,retrait,negatif,Très négatif,Très critique,0.9724,0.0094,0.0182
page_SIB,Karamoko Fofana,2024-10-03,comment comprendre alors que vous jouez avec le coeur de vos clients,service client,positif,Très positif,Aucune,0.0143,0.9685,0.0172
page_SIB,Roger Martial Abou,2024-09-26,faites les virements,virement,neutre,Neutre,Aucune,0.0078,0.0366,0.9556
page_SIB,Idriss Diomande,2024-09-26,quelle est la pertinence et la legalite d appliquer vos restrictions aux clients concernes avant le delai prescrit par la presente note sauf erreur de ma part et ce pourquoi je voudrais d avance m excuser les retraits de fonds a vos guichets automatiques sont rendus impossibles depuis quelques jours ceci est un abus et c est totalement en contradiction avec votre note sus visee nous vous demandons de bien vouloir veiller a la stricte application de vos propres regles c est une interpellation a la hierarchie de la banque nous nous reservons egalement le droit de defendre nos droits relativement a une quelconque application abusive de votre note merci,guichet,negatif,Très négatif,Très critique,0.9669,0.0233,0.0098
page_SIB,Idriss Diomande,2024-09-26,quelle est la pertinence et la legalite d appliquer vos restrictions aux clients concernes avant le delai prescrit par la presente note sauf erreur de ma part et ce pourquoi je voudrais d avance m excuser les retraits de fonds a vos guichets automatiques sont rendus impossibles depuis quelques jours ceci est un abus et c est totalement en contradiction avec votre note sus visee nous vous demandons de bien vouloir veiller a la stricte application de vos propres regles c est une interpellation a la hierarchie de la banque nous nous reservons egalement le droit de defendre nos droits relativement a une quelconque application abusive de votre note merci,retrait,negatif,Très négatif,Très critique,0.9669,0.0233,0.0098
page_SIB,Idriss Diomande,2024-09-26,quelle est la pertinence et la legalite d appliquer vos restrictions aux clients concernes avant le delai prescrit par la presente note sauf erreur de ma part et ce pourquoi je voudrais d avance m excuser les retraits de fonds a vos guichets automatiques sont rendus impossibles depuis quelques jours ceci est un abus et c est totalement en contradiction avec votre note sus visee nous vous demandons de bien vouloir veiller a la stricte application de vos propres regles c est une interpellation a la hierarchie de la banque nous nous reservons egalement le droit de defendre nos droits relativement a une quelconque application abusive de votre note merci,service client,negatif,Très négatif,Très critique,0.9669,0.0233,0.0098
page_SIB,Idriss Diomande,2024-09-26,quelle est la pertinence et la legalite d appliquer vos restrictions aux clients concernes avant le delai prescrit par la presente note sauf erreur de ma part et ce pourquoi je voudrais d avance m excuser les retraits de fonds a vos guichets automatiques sont rendus impossibles depuis quelques jours ceci est un abus et c est totalement en contradiction avec votre note sus visee nous vous demandons de bien vouloir veiller a la stricte application de vos propres regles c est une interpellation a la hierarchie de la banque nous nous reservons egalement le droit de defendre nos droits relativement a une quelconque application abusive de votre note merci,application,negatif,Très négatif,Très critique,0.9669,0.0233,0.0098
page_SIB,Assi Paul Henri Bragahi,2024-09-26,les informaticiens de la sib doivent creer une plate forme ou les clients pourront balancer leur pieces depuis leur lieu de travail plutot que de deplacer les gens dans les banques j imagine le monde quil y aura dans les banques sib apres ce communique c est une affaire de rang qui nous attend encore,service client,positif,Très positif,Aucune,0.0074,0.8208,0.1717
page_SIB,Brou Nicaise Kouabile,2024-09-26,pour un delai du 30 vous publiez le 26 vous voulez qu on parte remplir vos agences,agence,neutre,Très positif,Aucune,0.0115,0.9339,0.0546
page_SIB,Fofana Aissiata,2024-10-03,j ai rempli un dossier de pret scolaire et depose depuis le 02 septembre 2024 a korhogo nous sommes le 30 septembre 2024 et rien jusqu a present je suis domiciliee a bouake que faire,prêt,neutre,Neutre,Aucune,0.0132,0.0207,0.9662
page_SIB,Karamoko Fofana,2024-10-03,apres l etat qui nous entasse dans des locaux pour nous recenser voila la fameuse sib qui non contente d etre a la traine dans le traitement des dossiers en fait des siennes,agence,negatif,Très négatif,Très critique,0.9758,0.0102,0.014
page_SIB,Assoum Christophen Kanga,2024-10-03,quelques fois former bien vos agents sur l accueil aujourd hui 27 09 2024 on disait avec la fin du mois une seule caisse et carrement avec un ton allez y a basse cie car il ya beaucoup de caisses,retrait,negatif,Très positif,Aucune,0.0296,0.9414,0.029
page_SIB,Allou Patrice,2024-10-03,comment le client peut savoir que son dossier n est pas regularise,service client,negatif,Très négatif,Très critique,0.9762,0.0115,0.0123
page_SIB,Mouloua Pierrette Kouakou,2024-10-03,on vous demande de traiter les prets scolaires vous ne faites pas oubien demandez nous d annuler,prêt,negatif,Très négatif,Très critique,1.0,0.0,0.0
page_SIB,Schloé Desgraces,2024-09-26,voila comment je comprends ce message au moment d ouverture j etais par exemple a dabou aujourd hui je suis a ferkessedougou et la piece utilisee pour ouvrir le compte a expire alors que tu as une nouvelle piece avec une photo recente donc c est pour mettre a jour tout ca tout le monde n est pas concerne a mon avis,guichet,negatif,Neutre,Aucune,0.0809,0.114,0.8051
page_SIB,Evane Russell Lemignon,2024-10-03,le mieux c est d envoyer des mail aux clients concernes afin qu ils puissent faire les depots de documents,service client,positif,Très positif,Aucune,0.0137,0.9657,0.0206
page_SIB,Guy Yapi,2024-09-26,et nos prets scolaires on attend depuis plus d un mois,prêt,neutre,Neutre,Aucune,0.012,0.0173,0.9707
page_sgci,Laurette Niangoran Eps Kouassi,2025-08-12,je suis en attente j ai besoin de ca pour inscrire mes enfants vous nous enmener a ne plus souscrit a aucun de vos assurances,assurance,positif,Très négatif,Très critique,1.0,0.0,0.0
page_sgci,Laurette Niangoran Eps Kouassi,2025-08-12,voici une assurance que quand tu souscrit ca devient un proces pour resigner et jouir de l argent pour ceux pour quoi tu la souscrit depuis 3 mois je suis dns l attente pour resigne ce contrat et preparer la rentree de mes enfants pufff,assurance,neutre,Très négatif,Très critique,0.9743,0.0096,0.0161
page_NSIA,Bakary Diarrassouba,2025-08-09,pensez a votre seul guichet qui est indisponible depuis plus de un mois maintenant votre seul guichet qui aliment tout le tonkpi c est vraiment deplorable pour un etablissement financier comme nsia banque vivement que mon cri de coeur soit entendu a chaque fin de mois l on se voit entrain de faire que des retraits deplaces a travers d autres banques c est pas,guichet,negatif,Très négatif,Très critique,0.9765,0.0121,0.0114
page_NSIA,Bakary Diarrassouba,2025-08-09,pensez a votre seul guichet qui est indisponible depuis plus de un mois maintenant votre seul guichet qui aliment tout le tonkpi c est vraiment deplorable pour un etablissement financier comme nsia banque vivement que mon cri de coeur soit entendu a chaque fin de mois l on se voit entrain de faire que des retraits deplaces a travers d autres banques c est pas,retrait,negatif,Très négatif,Très critique,0.9765,0.0121,0.0114
page_NSIA,Afri Anicet,2025-08-09,on peut savoir au moins la raison de la fermeture de cette agence,agence,negatif,Très négatif,Très critique,0.971,0.0127,0.0164
page_NSIA,Evrard Jose-Axel Gnokohi,2025-08-09,nsia banque cote d ivoire svp ayez pitie de vos clients qui sont a man en reparant le guichet automatique nous souffrons amerement,guichet,negatif,Très négatif,Très critique,0.9766,0.0123,0.0111
